periodo,ecommerce,marca,producto,precio.antes,precio.actual,pulgadas,rango,descuento
2017,linio,samsung,televisor samsung - tv led full hd 48'' 48j5000 - negro,1750,1480,48,"S/.500 -
 S/.1500",-0.154285714
2017,linio,samsung,televisor 4k samsung ultra hd 4k smart tizen 48'' un48ju6000,NA,2800,48,"S/.2500 -
 S/.3500",NA
2017,linio,samsung,"televisor samsung un48j6400 led full hd 48""smart tizen 3d 2015-negro",NA,2499,48,"S/.1500 -
 S/.2500",NA
2017,linio,sony,"sony - televisor led full hd 48"" smart kdl-48w655d - negro",2499,2119,48,"S/.1500 -
 S/.2500",-0.152060824
2017,linio,sony,"sony - televisor led full hd 48"" smart kdl-48w655d - negro",2499,2119,48,"S/.1500 -
 S/.2500",-0.152060824
2017,linio,NA,televisor smart tv bgh ble4815rtf led 48',1599,1259,48,"S/.500 -
 S/.1500",-0.212632896
2017,linio,samsung,samsung tv smart full hd curvo 48'' tizen un48j6500,2999,2449,48,"S/.1500 -
 S/.2500",-0.183394465
2017,linio,samsung,"samsung tv led 48"" smart quadcore - 48h5500",NA,1999,48,"S/.1500 -
 S/.2500",NA
2017,linio,sony,"sony tv led smart full hd 48"" motion flow xr240 kdl-48w655d",2199,1699,48,"S/.1500 -
 S/.2500",-0.22737608
2017,linio,sony,"sony - televisor led full hd 48"" smart kdl-48w655d - negro",2789,1899,48,"S/.1500 -
 S/.2500",-0.319110792
2017,linio,samsung,"samsung tv led smart 3d 48"" - un48h6400",NA,2799,48,"S/.2500 -
 S/.3500",NA
2017,linio,samsung,tv led samsung un48j5500ag smart full hd tizen 48'' negro/plateado,2399,1699,48,"S/.1500 -
 S/.2500",-0.291788245
2017,linio,samsung,samsung - tv led full hd 48'' 48j5000 - negro,1899,1589,48,"S/.1500 -
 S/.2500",-0.163243813
2017,linio,sony,"combo sony smart tv 48"" kdl-48w655d + minicomponente bluetooth nfc mhc-v6d",3099,2322,48,"S/.1500 -
 S/.2500",-0.250726041
2017,linio,sony,"sony smart tv 48"" hd kdl-48r555c",2199,1832,48,"S/.1500 -
 S/.2500",-0.166894043
2017,linio,olitec,"olitec televisor led full hd 48"" olivv1048a",1799,1159,48,"S/.500 -
 S/.1500",-0.355753196
2017,linio,samsung,"samsung tv led curvo smart 3d 48"" special edition - un48h6800ag",NA,3199,48,"S/.2500 -
 S/.3500",NA
2016,linio,lg,"lg tv led ultra-slim full hd 47"" - 47ly340c",1899,1595,47,"S/.1500 -
 S/.2500",-0.160084255
2017,linio,lg,"lg tv led ultra-slim full hd 47"" - 47ly340c",1699,1589,47,"S/.1500 -
 S/.2500",-0.064743967
2017,linio,lg,"lg tv led ultra-slim full hd 47"" - 47ly340c",1699,1589,47,"S/.1500 -
 S/.2500",-0.064743967
2017,linio,lg,"lg tv led 47"" smart wifi - 47lb5800",NA,1899,47,"S/.1500 -
 S/.2500",NA
2016,linio,samsung,samsung - televisor led 3d smarttv 46„Ç‚¥„Ç‚¥ un-46f8000.,4499,3799,46,"S/.3500 -
 S/.4500",-0.155590131
2017,linio,samsung,"samsung tv led led 46"" smart 3d c„°mara incorporada - 46f7500",NA,3499,46,"S/.2500 -
 S/.3500",NA
2016,ripley,lg,lg smart tv led 43'' full hd 43lh5700,1649,1249,43,"S/.500 -
 S/.1500",-0.242571255
2016,ripley,aoc,aoc tv led full hd 43'' f1361,NA,1199,43,"S/.500 -
 S/.1500",NA
2016,ripley,lg,lg tv led full hd 43'' 43lf5100,1399,1199,43,"S/.500 -
 S/.1500",-0.142959257
2016,ripley,lg,"lg tv full hd 43"" 43lh5100",1399,1299,43,"S/.500 -
 S/.1500",-0.071479628
2016,ripley,lg,"lg smart tv 43"" full hd web os 43lh6000",1699,1399,43,"S/.500 -
 S/.1500",-0.176574456
2016,ripley,lg,"lg smart tv led 43"" ultra hd tv 43uf6400",2499,1599,43,"S/.1500 -
 S/.2500",-0.360144058
2016,ripley,aoc,aoc smart tv led full hd 43'' le43f1761,1499,1299,43,"S/.500 -
 S/.1500",-0.133422282
2016,falabella,aoc,"led 43"" full hd smar...",1499,1299,43,"S/.500 -
 S/.1500",-0.133422282
2016,falabella,samsung,"led 43"" un43ju6000",2099,1599,43,"S/.1500 -
 S/.2500",-0.238208671
2016,falabella,lg,"led 43"" 43uf6400",2499,1699,43,"S/.1500 -
 S/.2500",-0.320128051
2016,falabella,lg,"led 43"" full hd smar...",1399,1299,43,"S/.500 -
 S/.1500",-0.071479628
2016,falabella,lg,"led 43"" ultra hd web...",2499,1699,43,"S/.1500 -
 S/.2500",-0.320128051
2016,falabella,lg,"led 43"" full hd smar...",1599,1399,43,"S/.500 -
 S/.1500",-0.125078174
2016,linio,samsung,tv samsung ultra hd 4k smart tizen  43''  un43ju6000 - negro,2299,1599,43,"S/.1500 -
 S/.2500",-0.304480209
2016,linio,lg,televisor lg led smart full hd 43'' 43lf6350,1999,1499,43,"S/.500 -
 S/.1500",-0.250125063
2016,linio,lg,"lg tv led 43""  full hd 43lf5410 -negro",1499,1299,43,"S/.500 -
 S/.1500",-0.133422282
2016,linio,lg,"lg tv smart webos 2.0 ultra hd  4k 43"" - 43uf6400",2299,1679,43,"S/.1500 -
 S/.2500",-0.269682471
2016,linio,lg,"lg tv smart webos 2.0 full hd 43"" 43lf5900 -negro",1999,1499,43,"S/.500 -
 S/.1500",-0.250125063
2016,linio,daewoo,televisor full hd daewoo l43r630akst led 43'',1299,1099,43,"S/.500 -
 S/.1500",-0.153964588
2016,linio,lg,"televisor lg led full hd 43"" 43lf5100-negro",1499,1249,43,"S/.500 -
 S/.1500",-0.166777852
2016,linio,panasonic,"televisor panasonictc-43cs630l led 43"" full hd smart - plateado",1899,1729,43,"S/.1500 -
 S/.2500",-0.0895208
2016,linio,aoc,"aoc - tv led 43"" le43f1361 - negro",1399,1199,43,"S/.500 -
 S/.1500",-0.142959257
2016,linio,lg,"lg gametv  led full hd 43"" - 43lf5400",1999,1462,43,"S/.500 -
 S/.1500",-0.268634317
2016,linio,lg,lg full hd smart tv webos 3.0 43'' 43lh6000,2299,1599,43,"S/.1500 -
 S/.2500",-0.304480209
2016,linio,samsung,"samsung tv smart  led full hd  43"" 43j5200-negro",1999,1399,43,"S/.500 -
 S/.1500",-0.300150075
2016,linio,lg,"televisor lg 43lf5900 smart webos 2.0 full hd 43""-negro",1799,1397,43,"S/.500 -
 S/.1500",-0.223457476
2016,linio,lg,"lg televisor led full hd smart 43"" 43lh5700",1499,1379,43,"S/.500 -
 S/.1500",-0.080053369
2016,linio,daewoo,daewoo tv led  full hd 43''l43r630aksp  - negro,1099,1059,43,"S/.500 -
 S/.1500",-0.036396724
2016,linio,aoc,"aoc - tv led smart 43"" le43f1761 - negro",1699,1499,43,"S/.500 -
 S/.1500",-0.117716304
2016,linio,lg,"tv lg 43lf5100 televisor led 43"" full hd negro",1499,1239,43,"S/.500 -
 S/.1500",-0.173448966
2017,ripley,lg,LG SMART TV 43'' UHD 43UH6030,2199,1449,43,"S/.500 -
 S/.1500",-0.34106412
2017,ripley,aoc,AOC SMART TV 43'' FHD LE43D5542,NA,1299,43,"S/.500 -
 S/.1500",NA
2017,ripley,aoc,AOC TV FHD 43'' LE43M3370,NA,1099,43,"S/.500 -
 S/.1500",NA
2017,ripley,lg,LG SMART TV FHD 43'' 43LH5700,1899,1499,43,"S/.500 -
 S/.1500",-0.210637177
2017,ripley,lg,"LG TV FHD 43"" LH5000",1499,1349,43,"S/.500 -
 S/.1500",-0.100066711
2017,ripley,lg,LG SMART TV FHD 43‚<U+0080>ù 43LH6000,2099,1499,43,"S/.500 -
 S/.1500",-0.285850405
2017,ripley,samsung,SAMSUNG SMART TV FHD 43'' 43J5200,1999,1399,43,"S/.500 -
 S/.1500",-0.300150075
2017,ripley,samsung,SAMSUNG SMART TV FHD 43'' 43J5200,1999,1399,43,"S/.500 -
 S/.1500",-0.300150075
2017,ripley,lg,"LG TV FHD 43"" 43LH5100",1499,1349,43,"S/.500 -
 S/.1500",-0.100066711
2017,ripley,aoc,AOC TV FHD 43'' F1361,1199,899,43,"S/.500 -
 S/.1500",-0.250208507
2017,falabella,lg,"led 43"" fhd smart tv...",1899,1299,43,"S/.500 -
 S/.1500",-0.315955766
2017,falabella,lg,"led 43"" fhd smart tv...",2099,1299,43,"S/.500 -
 S/.1500",-0.381133873
2017,falabella,aoc,"led 43"" fhd smart tv...",NA,1299,43,"S/.500 -
 S/.1500",NA
2017,linio,lg,"televisor lg 43lf5900 smart webos 2.0 full hd 43""-negro",1549.9,1388,43,"S/.500 -
 S/.1500",-0.104458352
2017,linio,samsung,"televisor tv smart samsung  43j5200 led 43""",1700,1349,43,"S/.500 -
 S/.1500",-0.206470588
2017,linio,nex,"smart t.v. nex 43"" - full hd ‚<U+0080><U+0093> negro",1399,996,43,"S/.500 -
 S/.1500",-0.288062902
2017,linio,lg,lg ultra hd 4k smart tv webos 3.0 led 43'' 43uh6100,1799,1649,43,"S/.1500 -
 S/.2500",-0.083379655
2017,linio,lg,"tv led lg 43uf6400 smart webos 2.0 ultra hd 4k 43"" - negro",1999,1779,43,"S/.1500 -
 S/.2500",-0.110055028
2017,linio,lg,televisor full hd smart tv webos 3.0 led 43'' 43lh6000 - lg - super oferta,2000,1479,43,"S/.500 -
 S/.1500",-0.2605
2017,linio,panasonic,"televisor - tc-43cs630l led 43"" full hd smart - plateado - panasonic",1899,1600,43,"S/.1500 -
 S/.2500",-0.15745129
2017,linio,lg,"televisor tv led full hd 43"" 43lh5100 - lg - modelo exclusivo",1699,1149,43,"S/.500 -
 S/.1500",-0.323719835
2017,linio,samsung,"samsung tv smart led full hd 43"" 43j5200 - negro",1999,1335,43,"S/.500 -
 S/.1500",-0.332166083
2017,linio,hyundai,hyundai ultra hd 4k smart tv tizen 43'' hyled435i4k - negro,1299,1079,43,"S/.500 -
 S/.1500",-0.169361047
2017,linio,nex,televisor lg smart full hd led 43'' 43lh5700 - conexi„<U+0093>n mediante wi-fi internet en tus manos,1700,1399,43,"S/.500 -
 S/.1500",-0.177058824
2017,linio,lg,televisor lg 43lh5730 full hd smart  43'' wifi  - negro,1499,1389,43,"S/.500 -
 S/.1500",-0.073382255
2017,linio,lg,"lg televisor led full hd smart 43"" 43lh5730",1499,1409,43,"S/.500 -
 S/.1500",-0.060040027
2017,linio,lg,"lg - televisor led ultra hd 4k 43"" smart 43uh6100 - negro",2189,1749,43,"S/.1500 -
 S/.2500",-0.201005025
2017,linio,daewoo,daewoo tv led  full hd 43''l43r630aksp  - negro,1099,1059,43,"S/.500 -
 S/.1500",-0.036396724
2017,linio,lg,"lg tv led full hd 43"" 43lh5000  + 01 memoria usb kingston de  8gb",1899,1379,43,"S/.500 -
 S/.1500",-0.273828331
2017,linio,lg,"lg - televisor led full hd 43"" smart 43lh5700 - negro",1879,1499,43,"S/.500 -
 S/.1500",-0.202235232
2017,linio,lg,"tv lg 43lf5100 televisor led 43"" full hd negro",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,linio,lg,"lg tv led full hd 43"" 43lh5000 - negro",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,linio,lg,lg smart tv full hd led 43'' 43lh5700,1999,1399,43,"S/.500 -
 S/.1500",-0.300150075
2017,linio,panasonic,"panasonic - televisor led full hd 43"" smart tc-43ds630l - gris",2149,1719,43,"S/.1500 -
 S/.2500",-0.200093067
2017,linio,lg,"tv lg 43lf5100 televisor led 43"" full hd negro",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,linio,lg,"lg tv led full hd 43"" 43lw300c",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,linio,lg,televisor lg 43lf5410 led full hd 43''-negro,NA,1599,43,"S/.1500 -
 S/.2500",NA
2017,linio,lg,"lg tv full hd 43"" 43lh5100",1499,1199,43,"S/.500 -
 S/.1500",-0.200133422
2017,linio,lg,"televisi„≥n smart tv lg webos 2.0 ultra hd 4k 43"" - 43uf6400",NA,2299,43,"S/.1500 -
 S/.2500",NA
2017,linio,lg,"lg tv smart webos 2.0 ultra hd  4k 43"" - 43uf6400",NA,2299,43,"S/.1500 -
 S/.2500",NA
2017,linio,lg,"lg tv full hd 43"" 43lh5100",NA,1499,43,"S/.500 -
 S/.1500",NA
2017,linio,lg,televisor lg gametv  led 43'-plateado,1999,1462,43,"S/.500 -
 S/.1500",-0.268634317
2017,linio,lg,"televisor lg 43lf5900 smart webos 2.0 full hd 43""-negro",NA,1799,43,"S/.1500 -
 S/.2500",NA
2017,linio,lg,televisor lg led smart full hd 43'' 43lf6350,2129,1699,43,"S/.1500 -
 S/.2500",-0.201972757
2017,linio,lg,"televisor lg led full hd 43"" 43lf5100 - negro",1399,1199,43,"S/.500 -
 S/.1500",-0.142959257
2017,linio,lg,"lg televisor led full hd smart 43"" 43lh5700",1499,1349,43,"S/.500 -
 S/.1500",-0.100066711
2017,linio,lg,lg full hd smart tv webos 3.0 43'' 43lh6000,1999,1499,43,"S/.500 -
 S/.1500",-0.250125063
2017,linio,lg,"lg - televisor led full hd 43"" 43lh5100 - negro",1679,1379,43,"S/.500 -
 S/.1500",-0.178677784
2017,linio,lg,"lg - televisor led full hd 43"" smart 43lh6000 - negro",1948,1559,43,"S/.1500 -
 S/.2500",-0.199691992
2017,linio,lg,"televisor lg 43lw300c, 43"" led full hd 43lw300c",NA,1334.4,43,"S/.500 -
 S/.1500",NA
2017,linio,aoc,"aoc smart tv 43"" fullhd wi-fi hdmi2 usb2 sintonizador digital - negro",NA,1699,43,"S/.1500 -
 S/.2500",NA
2017,linio,daewoo,"daewoo tv led full hd 43"" l43r630aksp 2hdmi 2usb pc sonidodolby dts - negro",NA,1599,43,"S/.1500 -
 S/.2500",NA
2017,linio,lg,tv led lg 43lw300c full hd 43''- negro,1299,1109,43,"S/.500 -
 S/.1500",-0.146266359
2017,linio,aoc,"aoc - tv led 43"" le43f1361 - negro",1399,799,43,"S/.500 -
 S/.1500",-0.42887777
2017,linio,samsung,"samsung tv smart led full hd 43"" 43j5200 - negro",1999,1227,43,"S/.500 -
 S/.1500",-0.386193097
2017,linio,lg,tv led lg 43lh5700 smart full hd led 43''- negro,1499,1299,43,"S/.500 -
 S/.1500",-0.133422282
2017,linio,lg,lg ultra hd 4k smart tv webos 3.0 led 43'' 43uh6100,2299,1499,43,"S/.500 -
 S/.1500",-0.347977381
2017,linio,lg,"lg tv led 43"" full hd 43lh5100",NA,1399,43,"S/.500 -
 S/.1500",NA
2017,linio,aoc,"aoc - tv led smart 43"" le43f1761 - negro",1699,1019,43,"S/.500 -
 S/.1500",-0.400235433
2017,linio,aoc,"aoc - tv led smart 43"" le43f1761 - negro",1699,1019,43,"S/.500 -
 S/.1500",-0.400235433
2017,linio,aoc,"aoc - tv led smart 43"" le43f1761 - negro",1699,899,43,"S/.500 -
 S/.1500",-0.470865215
2016,ripley,panasonic,panasonic tv led full hd 42'' tc-42as610,1899,999,42,"S/.500 -
 S/.1500",-0.473933649
2016,ripley,lg,"lg smart tv led 42"" fhd cinema 3d 42lf6450",2299,1699,42,"S/.1500 -
 S/.2500",-0.260983036
2016,ripley,lg,"lg smart tv 3d 42"" fhd 42lf6400",2299,1699,42,"S/.1500 -
 S/.2500",-0.260983036
2016,falabella,lg,"led 42"" 42lf6500",2299,1799,42,"S/.1500 -
 S/.2500",-0.217485863
2016,linio,lg,lg - tv led webos 3d smart full hd 42'' - 42lf6500 - incluye 4 lentes 3d,2299,1849,42,"S/.1500 -
 S/.2500",-0.195737277
2016,linio,lg,lg smart tv webos 2.0 3d full hd 42'' 42lf6450 - incluye 4 lentes 3d,2299,1499,42,"S/.500 -
 S/.1500",-0.347977381
2016,linio,lg,lg - tv led webos 3d smart full hd 42'' - 42lf6400,2299,1799,42,"S/.1500 -
 S/.2500",-0.217485863
2017,ripley,haier,HAIER TV FHD 42¬<U+0094> LE42B8000,1299,799,42,"S/.500 -
 S/.1500",-0.38491147
2017,ripley,haier,"HAIER SMART TV FHD 42"" LE42B8500DA",1499,999,42,"S/.500 -
 S/.1500",-0.333555704
2017,ripley,haier,HAIER TV FHD 42'' LE42B9000,NA,899,42,"S/.500 -
 S/.1500",NA
2017,linio,panasonic,panasonic - televisor tc-l42as610 led smart full hd 42‚<U+0080>ù- negro,1799,1549,42,"S/.1500 -
 S/.2500",-0.138966092
2017,linio,panasonic,panasonic tv led smart full hd 42'' - tc-l42as610,1699,1579,42,"S/.1500 -
 S/.2500",-0.070629782
2017,linio,lg,"lg tv smart led full hd 42"" - 42lf5850",1999,1649,42,"S/.1500 -
 S/.2500",-0.175087544
2017,linio,lg,lg smart tv webos 2.0 3d full hd 42'' 42lf6450,1999,1779,42,"S/.1500 -
 S/.2500",-0.110055028
2017,linio,lg,lg smart tv webos 2.0 3d full hd 42'' 42lf6450,1999,1779,42,"S/.1500 -
 S/.2500",-0.110055028
2017,linio,lg,"lg 42lb5800 tv led 42"" smart wi-fi",NA,1699,42,"S/.1500 -
 S/.2500",NA
2017,linio,lg,lg led full hd smart tv 42''42lf5850 - plateado,NA,1999,42,"S/.1500 -
 S/.2500",NA
2017,linio,jvc,"televisor jvc lt-42kb66, 42"", led fhdtv, slim bezel, isdb-t.",1588,1490,42,"S/.500 -
 S/.1500",-0.061712846
2017,linio,royal,royal tv led  hd 42'' ry-s42d - negro,1299,849,42,"S/.500 -
 S/.1500",-0.346420323
2017,linio,jvc,"televisor jvc  42"", led hd tv, slim bezel",NA,1339,42,"S/.500 -
 S/.1500",NA
2017,linio,panasonic,"panasonic led smart full hd 42"" - tc-l42as610",1939,1549,42,"S/.1500 -
 S/.2500",-0.201134605
2016,ripley,samsung,samsung smart tv led full hd 40'' 40j5500,2299,1399,40,"S/.500 -
 S/.1500",-0.391474554
2016,ripley,haier,"haier smart tv 40"" hd le40k5000n",1299,899,40,"S/.500 -
 S/.1500",-0.307929176
2016,ripley,sony,"sony tv led 40"" full hd kdl-40r355c",1699,1299,40,"S/.500 -
 S/.1500",-0.235432607
2016,ripley,lg,"lg smart tv web os 40"" full hd 40lf6350",2218,1399,40,"S/.500 -
 S/.1500",-0.369251578
2016,ripley,sony,"sony tv led 40"" smart full hd kdl-40r555c - negro",1699,1599,40,"S/.1500 -
 S/.2500",-0.058858152
2016,ripley,sony,sony smart tv led full hd 40'' kdl-40w655d,NA,1599,40,"S/.1500 -
 S/.2500",NA
2016,ripley,samsung,"samsung smart tv 40""Ä‚ù fhd 3d 40j6400",2299,1599,40,"S/.1500 -
 S/.2500",-0.304480209
2016,ripley,samsung,samsung smart tv led 40'' uhd 40ju6000,1999,1699,40,"S/.1500 -
 S/.2500",-0.150075038
2016,ripley,haier,"haier tv led le40b8000 full hd 40""",1099,799,40,"S/.500 -
 S/.1500",-0.272975432
2016,ripley,aoc,"aoc tv led 40"" full hd le40f1551",NA,999,40,"S/.500 -
 S/.1500",NA
2016,falabella,panasonic,"led 40"" smart tv tc-...",1699,1499,40,"S/.500 -
 S/.1500",-0.117716304
2016,falabella,lg,"led 40"" full hd smar...",1399,1199,40,"S/.500 -
 S/.1500",-0.142959257
2016,falabella,sony,"led 40"" kdl-40r555c",1699,1299,40,"S/.500 -
 S/.1500",-0.235432607
2016,falabella,samsung,"led 40"" 40j5500",1999,1399,40,"S/.500 -
 S/.1500",-0.300150075
2016,linio,panasonic,"panasonic tv led full hd 40"" tc-l40sv7l -negro",1799,1399,40,"S/.500 -
 S/.1500",-0.222345748
2016,linio,samsung,"samsung tv ultra hd smart tv 40""  un40ju6000 -negro",1999,1499,40,"S/.500 -
 S/.1500",-0.250125063
2016,linio,sony,"sony tv led smart full hd 40"" motion flow xr240 kdl-40w655d",1899,1499,40,"S/.500 -
 S/.1500",-0.210637177
2016,linio,lg,televisor lg led 4k smart ultra hd 40'' 40ub8000-negro,2299,1799,40,"S/.1500 -
 S/.2500",-0.217485863
2016,linio,lg,lg - reproductor blu-ray smart 3d bp640 - negro,629,419,40,< S/.500,-0.333863275
2016,linio,samsung,samsung tv led 3d smart full hd 40'' tizen un40j6400 - negro,2499,1569,40,"S/.1500 -
 S/.2500",-0.37214886
2016,linio,samsung,tv samsung fhd   40'' un43j5000 - negro,1599,1319,40,"S/.500 -
 S/.1500",-0.175109443
2016,linio,sony,sony tv led full hd 40'' - kdl-40r355c,1699,1299,40,"S/.500 -
 S/.1500",-0.235432607
2016,linio,samsung,televisor samsung led smart full hd 40'' un40j5500 - plateado,1999,1389,40,"S/.500 -
 S/.1500",-0.305152576
2016,linio,sony,"sony smart tv 40"" hd kdl-40r555c",2059,1649,40,"S/.1500 -
 S/.2500",-0.199125789
2016,linio,panasonic,"panasonic tv led 40""  tc40cs600 - negro",1499,1399,40,"S/.500 -
 S/.1500",-0.066711141
2016,linio,panasonic,televisor panasonic tvl led full hd 40''-negro,1869,1399,40,"S/.500 -
 S/.1500",-0.251471375
2016,linio,lg,"lg smart tv  webos 2.0 full hd 40"" - 40lf6350",1699,1377,40,"S/.500 -
 S/.1500",-0.189523249
2016,linio,daewoo,"televisor daewoo led 40"" l40r640ats - negro",1299,1099,40,"S/.500 -
 S/.1500",-0.153964588
2016,linio,panasonic,televisor panasonic tv led full hd 40''-negro,1699,1369,40,"S/.500 -
 S/.1500",-0.194231901
2016,linio,samsung,"samsung - monitor full hd 40"" md40c - negro",2999,2839,40,"S/.2500 -
 S/.3500",-0.053351117
2016,linio,panasonic,panasonic - tv led 40'' - tc-40a400l,NA,1399,40,"S/.500 -
 S/.1500",NA
2016,linio,panasonic,televisor panasonic tv led full hd 40''-negro,1499,1389,40,"S/.500 -
 S/.1500",-0.073382255
2016,linio,haier,"haier tv led full hd 40"" - le40b8000",1299,999,40,"S/.500 -
 S/.1500",-0.230946882
2016,linio,samsung,tv samsung fhd 40'' un43j5000-negro,1599,1399,40,"S/.500 -
 S/.1500",-0.125078174
2017,ripley,samsung,"SAMSUNG SMART TV UHD 40"" 40KU6000",2499,1599,40,"S/.1500 -
 S/.2500",-0.360144058
2017,ripley,sony,SONY SMART TV LED FULL HD 40'' KDL-40W655D,1899,1399,40,"S/.500 -
 S/.1500",-0.263296472
2017,ripley,samsung,SAMSUNG SMART TV FHD 40‚<U+0080>ù CURVO 40K6500,2199,1599,40,"S/.1500 -
 S/.2500",-0.272851296
2017,ripley,samsung,SAMSUNG SMART TV FHD 40‚<U+0080>ù 40J5500,2299,1399,40,"S/.500 -
 S/.1500",-0.391474554
2017,ripley,panasonic,"PANASONIC TV FHD 40"" D400",1599,999,40,"S/.500 -
 S/.1500",-0.375234522
2017,ripley,panasonic,PANASONIC SMART TV FHD 40'' TC-40DS600L,1799,1299,40,"S/.500 -
 S/.1500",-0.277932185
2017,ripley,panasonic,PANASONIC SMART TV UHD TC-40DX650,2599,1499,40,"S/.500 -
 S/.1500",-0.423239708
2017,ripley,sony,"SONY TV LED 40"" FULL HD KDL-40R355C",1699,1399,40,"S/.500 -
 S/.1500",-0.176574456
2017,ripley,haier,HAIER SMART TV FHD 40‚<U+0080>ù LE40K5000N,1299,999,40,"S/.500 -
 S/.1500",-0.230946882
2017,falabella,samsung,"led 40"" uhd smart tv...",2499,1599,40,"S/.1500 -
 S/.2500",-0.360144058
2017,falabella,samsung,"led 40"" fhd smart tv...",1999,1399,40,"S/.500 -
 S/.1500",-0.300150075
2017,falabella,samsung,"led 40"" fhd curvo sm...",1399,1299,40,"S/.500 -
 S/.1500",-0.071479628
2017,linio,samsung,televisor samsung un40j5500 led smart full hd 40'' - plateado,1599,1199,40,"S/.500 -
 S/.1500",-0.250156348
2017,linio,daewoo,"televisor daewoo l40s645ats led 40"" - negro",1099,769,40,"S/.500 -
 S/.1500",-0.300272975
2017,linio,samsung,samsung ultra hd 4k smart tv tizen 40'' un40ku6000 - negro,1750,1499,40,"S/.500 -
 S/.1500",-0.143428571
2017,linio,samsung,samsung ultra hd 4k smart tv tizen 40'' un40ku6000 - negro,2499,1385,40,"S/.500 -
 S/.1500",-0.445778311
2017,linio,samsung,"samsung led tv curvo smart full hd 40"" 40k6500 + usb 8gb",1799,1469,40,"S/.500 -
 S/.1500",-0.183435242
2017,linio,sony,"tv led sony  smart kdl-40w655d full hd 40"" motion flow xr240 - negro",1699,1379,40,"S/.500 -
 S/.1500",-0.188346086
2017,linio,sony,"televisor sony led smart full hd 40"" motion flow xr240 kdl-40w655d",1900,1620,40,"S/.1500 -
 S/.2500",-0.147368421
2017,linio,samsung,tv led samsung un40ku6000 ultra hd 4k smart tv tizen 40'' - negro.,1799,1449,40,"S/.500 -
 S/.1500",-0.194552529
2017,linio,lg,lg smart tv full hd 40'' 40lh5710,1899,1199,40,"S/.500 -
 S/.1500",-0.368615061
2017,linio,lg,lg full hd smart tvled 40'' 40lh5710,1399,1289,40,"S/.500 -
 S/.1500",-0.078627591
2017,linio,lg,televisor lg smart tv full hd led 40'' 40lh5710,1500,1279,40,"S/.500 -
 S/.1500",-0.147333333
2017,linio,samsung,televisor samsung led smart full hd 40'' un40j5500 - plateado,1999,1249,40,"S/.500 -
 S/.1500",-0.375187594
2017,linio,samsung,televisor samsung led smart full hd 40'' un40j5500,1800,1299,40,"S/.500 -
 S/.1500",-0.278333333
2017,linio,panasonic,panasonic - tv led 40'' modelo 2016 panasonic - tc-40a400l - negro,1330,1099,40,"S/.500 -
 S/.1500",-0.173684211
2017,linio,samsung,"televisor 4k samsung un40ju6000 led 40""-negro",1899,1599,40,"S/.1500 -
 S/.2500",-0.157977883
2017,linio,samsung,televisor samsung un40j6400 smart tv led 3d full hd 40''-negro,2499,1439,40,"S/.500 -
 S/.1500",-0.424169668
2017,linio,samsung,samsung tv un40j6400 led 3d smart full hd 40''- negro,1899,1419,40,"S/.500 -
 S/.1500",-0.252764613
2017,linio,panasonic,televisor panasonic tvl led full hd 40''-negro,1799,1399,40,"S/.500 -
 S/.1500",-0.222345748
2017,linio,panasonic,panasonic - televisi„≥n led full-hd 40'' tc-l40sv7l - negro,1939,1549,40,"S/.1500 -
 S/.2500",-0.201134605
2017,linio,samsung,"samsung - monitor full hd 40"" md40c - negro",2999,2839,40,"S/.2500 -
 S/.3500",-0.053351117
2017,linio,panasonic,"panasonic - televisor led full hd 40"" tc-40d400l - negro",1439,1149,40,"S/.500 -
 S/.1500",-0.201528839
2017,linio,sony,"sony tv led smart full hd 40"" motion flow xr240 kdl-40w655d.",1599,1349,40,"S/.500 -
 S/.1500",-0.156347717
2017,linio,panasonic,panasonic tv led smart full hd 40'' - tc-l40sv7l,1599,1429,40,"S/.500 -
 S/.1500",-0.106316448
2017,linio,samsung,"samsung - televisor led ultra hd smart 40"" un40ku6000 ‚<U+0080><U+0093> negro",2689,2149,40,"S/.1500 -
 S/.2500",-0.200818148
2017,linio,sony,sony tv led full hd 40'' - kdl-40r355c,1499,1389,40,"S/.500 -
 S/.1500",-0.073382255
2017,linio,samsung,samsung tv led smart full hd 40'' - un40h5103,NA,1999,40,"S/.1500 -
 S/.2500",NA
2017,linio,sony,sony tv led smart full hd 40'' - kdl-40w605b,NA,1899,40,"S/.1500 -
 S/.2500",NA
2017,linio,samsung,"samsung - televisor led full hd 40"" smart 3d un40j6400 - negro",2299,1839,40,"S/.1500 -
 S/.2500",-0.200086994
2017,linio,lg,"lg - televisor led full hd 40"" smart 40lh5710 - negro",1749,1399,40,"S/.500 -
 S/.1500",-0.200114351
2017,linio,panasonic,"panasonic - televisor led full hd 40"" smart tc-40ds600l - gris",1749,1399,40,"S/.500 -
 S/.1500",-0.200114351
2017,linio,panasonic,"panasonic - televisor led full hd 40"" smart tc-40cs600l - gris",1879,1499,40,"S/.500 -
 S/.1500",-0.202235232
2017,linio,panasonic,"panasonic - televisor led uhd 4k 40"" smart tc-40dx650w ‚<U+0080><U+0093> gris",2699,2149,40,"S/.1500 -
 S/.2500",-0.203779177
